LEFT_HIP_X;LEFT_HIP_Y;RIGHT_HIP_X;RIGHT_HIP_Y;LEFT_KNEE_X;LEFT_KNEE_Y;RIGHT_KNEE_X;RIGHT_KNEE_Y;LEFT_ANKLE_X;LEFT_ANKLE_Y;RIGHT_ANKLE_X;RIGHT_ANKLE_Y;LEFT_HEEL_X;LEFT_HEEL_Y;RIGHT_HEEL_X;RIGHT_HEEL_Y;LEFT_FOOT_INDEX_X;LEFT_FOOT_INDEX_Y;RIGHT_FOOT_INDEX_X;RIGHT_FOOT_INDEX_Y;vitesse
0.4781332015991211;0.5307536125183105;0.4152047038078308;0.532833993434906;0.4889755845069885;0.6756195425987244;0.3888204991817474;0.6784058809280396;0.5061696767807007;0.8014832735061646;0.3832713961601257;0.8002006411552429;0.5082769393920898;0.8161594867706299;0.3915984630584717;0.8165789246559143;0.5006769895553589;0.8503580689430237;0.3738844394683838;0.854741096496582;lent
0.477806806564331;0.5295141339302063;0.4145878255367279;0.530685544013977;0.4899179935455322;0.6748912334442139;0.3890275359153747;0.6784074306488037;0.505308985710144;0.7960704565048218;0.3834075629711151;0.8002176284790039;0.5038546323776245;0.8113337159156799;0.3913669288158417;0.8170441389083862;0.5008839964866638;0.849901556968689;0.3730882108211517;0.8541282415390015;lent
0.4725109934806824;0.5294573903083801;0.4146256446838379;0.5273860692977905;0.4888026118278503;0.6740086674690247;0.3903293907642364;0.6653366684913635;0.5020986199378967;0.7906216382980347;0.3836703896522522;0.7978725433349609;0.4982016980648041;0.8087365031242371;0.3905325531959533;0.8175838589668274;0.5007534623146057;0.8445597887039185;0.3708311915397644;0.8521198630332947;lent
0.473789632320404;0.5292588472366333;0.4136464595794678;0.5270633101463318;0.4890884757041931;0.6751174926757812;0.3907920122146606;0.6681258678436279;0.5022513270378113;0.791600227355957;0.3831731677055359;0.7978695034980774;0.4991490840911865;0.809436559677124;0.3891754150390625;0.8169347047805786;0.5009543299674988;0.8444827198982239;0.3710199296474457;0.8512222170829773;lent
0.4743083119392395;0.5280793905258179;0.4135585427284241;0.5253832936286926;0.4892449378967285;0.6761454939842224;0.3918851315975189;0.6658867001533508;0.5024600625038147;0.7875630855560303;0.3834293484687805;0.7968466877937317;0.4986530840396881;0.8023089170455933;0.3901377618312835;0.8148149251937866;0.5035378336906433;0.844456136226654;0.3722789585590362;0.8509564995765686;lent
0.4742032885551452;0.5262742042541504;0.4135465025901794;0.5233582854270935;0.4889402389526367;0.6750776171684265;0.3918386101722717;0.6666395664215088;0.501682698726654;0.7875068783760071;0.3837536871433258;0.796333909034729;0.497922271490097;0.8035500645637512;0.3902849853038788;0.8135210871696472;0.5036484003067017;0.8445758819580078;0.3748761713504791;0.8514255285263062;lent
0.476339042186737;0.5263181924819946;0.4142330288887024;0.5230550169944763;0.4877425134181976;0.6798498034477234;0.3903666734695434;0.669061005115509;0.4997806549072265;0.7912130355834961;0.3835507035255432;0.7958154678344727;0.4984651207923889;0.8075836896896362;0.3897075951099396;0.8133357763290405;0.4999628961086273;0.8455667495727539;0.3749852478504181;0.8519351482391357;lent
0.4807150959968567;0.5322721600532532;0.420689970254898;0.5279366374015808;0.487171471118927;0.6813309788703918;0.3948597013950348;0.6664276123046875;0.499393880367279;0.7934576272964478;0.3843745589256286;0.797455370426178;0.4973211884498596;0.8089136481285095;0.390272319316864;0.8155062198638916;0.4987524151802063;0.8451927900314331;0.3747211992740631;0.8510857820510864;lent
0.486469566822052;0.5371730327606201;0.4250723719596863;0.5359410643577576;0.4878188073635101;0.6845738887786865;0.397588163614273;0.6674054861068726;0.4995956420898437;0.7969987392425537;0.3854218423366546;0.7972744703292847;0.49680295586586;0.8123050928115845;0.3913409113883972;0.8194582462310791;0.500382661819458;0.8464753031730652;0.3696037232875824;0.849475085735321;lent
0.4827046990394592;0.4925510585308075;0.4187849462032318;0.4894255101680755;0.4916760921478271;0.6465195417404175;0.4022378921508789;0.6465825438499451;0.5016562938690186;0.7890541553497314;0.3858663439750671;0.7963020205497742;0.5005499720573425;0.8075258731842041;0.39178466796875;0.8199908137321472;0.4996189475059509;0.8449650406837463;0.3708630204200744;0.8480204343795776;lent
0.4832485616207123;0.497207373380661;0.4182497560977936;0.4953240156173706;0.4922188222408294;0.6507642269134521;0.4018552303314209;0.6484598517417908;0.5032817125320435;0.7887094020843506;0.3850101232528686;0.7961708307266235;0.5011867880821228;0.8071672916412354;0.3885851502418518;0.8191066384315491;0.5002599954605103;0.8455612659454346;0.3733848929405212;0.8480212092399597;lent
0.4749818444252014;0.4990186095237732;0.4109214842319488;0.4988422393798828;0.4906040132045746;0.651323139667511;0.3951353430747986;0.653667151927948;0.5039888620376587;0.7887324690818787;0.3779090046882629;0.7946829199790955;0.503131628036499;0.8071233630180359;0.3791833519935608;0.8159462809562683;0.5009620189666748;0.8465235233306885;0.3724613785743713;0.8457126617431641;lent
0.4740140438079834;0.5349846482276917;0.4138329029083252;0.5373407602310181;0.4910682141780853;0.6846736073493958;0.3919895887374878;0.6776099801063538;0.52745121717453;0.7987539172172546;0.3746174275875091;0.7967091202735901;0.5346788167953491;0.8136933445930481;0.3827524185180664;0.8137288689613342;0.5269347429275513;0.8420303463935852;0.3622146546840668;0.8454118371009827;lent
0.5008215308189392;0.5335551500320435;0.4395857453346252;0.5337556004524231;0.5057133436203003;0.6801291108131409;0.4125627875328064;0.6726752519607544;0.527646541595459;0.7999308109283447;0.3780453205108642;0.7945157289505005;0.5306215882301331;0.8165904879570007;0.3829739987850189;0.8134152889251709;0.524208664894104;0.8425357341766357;0.3628709316253662;0.8416865468025208;lent
0.5016075372695923;0.5058842301368713;0.4424990117549896;0.5091249346733093;0.5166996121406555;0.6480599045753479;0.43825563788414;0.6556437611579895;0.5210808515548706;0.7819080948829651;0.4255533814430237;0.7825160622596741;0.512371838092804;0.8012986779212952;0.4286035597324371;0.79762202501297;0.528232216835022;0.8307138681411743;0.4171386361122131;0.8315726518630981;lent
0.524775505065918;0.5687264204025269;0.4613171219825744;0.5640257596969604;0.5442821979522705;0.7101997137069702;0.4401823580265045;0.7126266956329346;0.54880291223526;0.8271104097366333;0.4400741159915924;0.833103597164154;0.5418751835823059;0.8415789008140564;0.4500950872898102;0.8452996611595154;0.5649852752685547;0.884225606918335;0.4252677857875824;0.8955247402191162;lent
0.5195299386978149;0.5634233951568604;0.4533967971801758;0.5605912804603577;0.5293159484863281;0.6994665861129761;0.4403267502784729;0.7114251255989075;0.5419484376907349;0.8143846392631531;0.4381013810634613;0.8197874426841736;0.5346874594688416;0.832628607749939;0.4474105834960937;0.8346186876296997;0.5592583417892456;0.877059280872345;0.4220306873321533;0.8888480067253113;lent
0.5191897749900818;0.5628665089607239;0.4555954933166504;0.5613806247711182;0.5274670124053955;0.7065700888633728;0.4450279176235199;0.7065069079399109;0.5425657033920288;0.8140578866004944;0.4380660951137543;0.8193334341049194;0.5341050624847412;0.8305937051773071;0.4463575780391693;0.8341079950332642;0.5591021776199341;0.8774317502975464;0.4221436381340027;0.8876797556877136;lent
0.5167382955551147;0.577558159828186;0.4536678791046142;0.576370120048523;0.5321704149246216;0.6971117258071899;0.4409534931182861;0.7019582986831665;0.5422903299331665;0.8162985444068909;0.4375648498535156;0.8226423859596252;0.5339072942733765;0.8344995379447937;0.4456051290035248;0.836475133895874;0.5586866140365601;0.8798322677612305;0.4204836785793304;0.8888925313949585;lent
0.513455331325531;0.5292567610740662;0.4572924077510834;0.5254238247871399;0.5309078097343445;0.6955882906913757;0.4459947049617767;0.6901876926422119;0.5479503870010376;0.816377580165863;0.437783420085907;0.8214089274406433;0.5385373830795288;0.8364408016204834;0.4458513855934143;0.8385416269302368;0.5607413053512573;0.8772769570350647;0.4226882457733154;0.887421727180481;lent
0.516791820526123;0.596268892288208;0.4506987929344177;0.5956283211708069;0.5248909592628479;0.7214017510414124;0.4376198351383209;0.7257118821144104;0.5397059917449951;0.814436674118042;0.4365324079990387;0.8204982876777649;0.5338749885559082;0.8287466764450073;0.4446567893028259;0.8348661661148071;0.5576397180557251;0.8819694519042969;0.419635534286499;0.8902618288993835;lent
0.5149813294410706;0.6173297762870789;0.4489759802818298;0.6154129505157471;0.5293402075767517;0.7017037272453308;0.4279112219810486;0.7151163816452026;0.5397402048110962;0.8174082636833191;0.4368898272514343;0.8257268667221069;0.5342845916748047;0.8326942324638367;0.4448791444301605;0.8361661434173584;0.5600607991218567;0.8825202584266663;0.4198080599308014;0.8929245471954346;lent
0.5141083002090454;0.6144998669624329;0.448784589767456;0.6154451370239258;0.5235158801078796;0.6907134652137756;0.4375720918178558;0.7078887224197388;0.5398388504981995;0.8187373876571655;0.4370933175086975;0.8263148069381714;0.533962607383728;0.836482584476471;0.4456779062747955;0.8377302885055542;0.5600994229316711;0.8809258937835693;0.4195011258125305;0.8939195871353149;lent
0.514846920967102;0.6171240210533142;0.4492519795894623;0.6165634989738464;0.5239533185958862;0.7137633562088013;0.4378527998924255;0.7097039818763733;0.5414344072341919;0.8190205693244934;0.4362841248512268;0.8271566033363342;0.5362380743026733;0.8369086384773254;0.4450267851352691;0.8398743271827698;0.5618945360183716;0.8811830282211304;0.4188222885131836;0.8938703536987305;lent
0.5154790878295898;0.6116020679473877;0.4481766819953918;0.6118277311325073;0.5352702736854553;0.7255628108978271;0.4248388707637787;0.7378027439117432;0.5451878309249878;0.8203950524330139;0.4359626770019531;0.8276295065879822;0.5393180251121521;0.8383495807647705;0.4466024339199066;0.8390236496925354;0.5634981393814087;0.8848580121994019;0.4183763563632965;0.8953254818916321;lent
0.5160714387893677;0.5844116806983948;0.4504071772098541;0.58382648229599;0.5216642022132874;0.7303186058998108;0.4403824210166931;0.7336961627006531;0.5460586547851562;0.8179749250411987;0.4360644817352295;0.82721346616745;0.5407711863517761;0.8344708681106567;0.4465648531913757;0.8383735418319702;0.563418984413147;0.8859308362007141;0.4189624190330505;0.8962915539741516;lent
0.4314328134059906;0.6751642823219299;0.3858938813209533;0.6759794354438782;0.4232706427574157;0.7918453216552734;0.3891316056251526;0.7897930145263672;0.4206284582614898;0.8951389193534851;0.3901587426662445;0.8913844227790833;0.4189851284027099;0.906919538974762;0.3927454352378845;0.9038555026054382;0.4249118864536285;0.932354211807251;0.3831993341445923;0.9339002966880798;lent
0.4265058636665344;0.6794149279594421;0.3830772340297699;0.6800455451011658;0.4166043400764465;0.7902277112007141;0.3883807957172394;0.7895439863204956;0.4190373420715332;0.8924471139907837;0.3904648125171661;0.8927059173583984;0.4188450276851654;0.9053360223770142;0.3929115235805511;0.9058691263198853;0.4256350994110107;0.9303587079048156;0.3816631138324737;0.9324437379837036;lent
0.4286412596702575;0.683265745639801;0.3837794959545135;0.6844751238822937;0.4165695607662201;0.7945162057876587;0.3870029151439667;0.7931088209152222;0.419098436832428;0.8943317532539368;0.3903870284557342;0.8930038809776306;0.418722540140152;0.9059647917747498;0.3933129906654358;0.9046515226364136;0.4252845644950866;0.9313572645187378;0.3814407885074615;0.9332769513130188;lent
0.4254116117954254;0.6885805726051331;0.3820967078208923;0.6876632571220398;0.414670467376709;0.795802116394043;0.3856727182865143;0.7918570041656494;0.4179800450801849;0.8914850354194641;0.3898001313209533;0.8929676413536072;0.417961061000824;0.9033411741256714;0.392471969127655;0.9041181206703186;0.4239283204078674;0.9304729104042052;0.3814233243465423;0.933154284954071;lent
0.4250704646110534;0.6877071261405945;0.3818865418434143;0.6869583129882812;0.4142635464668274;0.7950140237808228;0.385232001543045;0.7911800742149353;0.4185691773891449;0.8919891715049744;0.3895650506019592;0.8912784457206726;0.4179695546627044;0.9031498432159424;0.392713189125061;0.902596116065979;0.424672931432724;0.9304717779159546;0.3811415135860443;0.9316193461418152;lent
0.4253295361995697;0.6873000264167786;0.3807199597358703;0.6859766840934753;0.4147543907165527;0.7955760359764099;0.3879252076148987;0.7931150197982788;0.4160844385623932;0.8890282511711121;0.3901806175708771;0.8894978165626526;0.4159446358680725;0.9011526107788086;0.3918771743774414;0.9009942412376404;0.4239591658115387;0.9308512806892396;0.3810393512248993;0.9321554899215698;lent
0.4265951216220855;0.6910715699195862;0.3823857307434082;0.6899092197418213;0.4143222272396087;0.7973383665084839;0.3897154629230499;0.7953464984893799;0.4160659313201904;0.8890344500541687;0.3923155665397644;0.8902663588523865;0.4173488020896911;0.9008079171180724;0.3951469659805298;0.9020143151283264;0.4246365129947662;0.9323434233665466;0.3808534145355224;0.9328902959823608;lent
0.4276031851768493;0.6903676390647888;0.386539876461029;0.6893361806869507;0.4136013090610504;0.795200765132904;0.3899868130683899;0.792192816734314;0.4166552424430847;0.8901564478874207;0.3911771178245544;0.8919409513473511;0.4185392260551452;0.9028446078300476;0.393102765083313;0.9044257998466492;0.4212571680545807;0.9309307336807252;0.3801935613155365;0.9338989853858948;lent
0.426757663488388;0.6913866400718689;0.3902092576026916;0.6876170635223389;0.4114190936088562;0.7922080159187317;0.394268661737442;0.7899547815322876;0.409740149974823;0.8962327837944031;0.4032011926174164;0.8937692046165466;0.410151720046997;0.9096602201461792;0.4086360335350036;0.9073835015296936;0.4098670482635498;0.9315791726112366;0.3866653442382812;0.9321759939193726;lent
0.4265788197517395;0.6866866946220398;0.3899137079715729;0.6850839853286743;0.4112220406532287;0.7904937267303467;0.3931415677070617;0.7922220230102539;0.4126772284507751;0.8948643207550049;0.3967569172382355;0.8945350050926208;0.4131623804569244;0.9075297117233276;0.3996573090553283;0.9083183407783508;0.4190027713775635;0.9332539439201356;0.3831004798412323;0.934194564819336;lent
0.4301584661006927;0.6893466711044312;0.3873037993907928;0.6875284910202026;0.4148777425289154;0.7983273863792419;0.3916118443012237;0.7958964109420776;0.4152006208896637;0.8959933519363403;0.393667072057724;0.8945602178573608;0.414743959903717;0.9087746739387512;0.3955942094326019;0.9083543419837952;0.422421395778656;0.9335172772407532;0.3818655610084533;0.9337806701660156;lent
0.4293341636657715;0.6894614100456238;0.3848532140254974;0.6872876286506653;0.4159979820251465;0.794547438621521;0.390613317489624;0.7928575277328491;0.4170565605163574;0.894536554813385;0.3929988741874695;0.8938432931900024;0.4174668192863464;0.9064019918441772;0.3956159353256225;0.907017946243286;0.4219909608364105;0.9335929155349731;0.3803392946720123;0.9345876574516296;lent
0.4307551980018616;0.7002986669540405;0.3833753168582916;0.6980782747268677;0.4207498431205749;0.82036954164505;0.3864882588386535;0.8189448714256287;0.4237254559993744;0.9160196185112;0.3911227881908417;0.9148696064949036;0.4225441813468933;0.92817622423172;0.3920434713363647;0.92558491230011;0.4295905530452728;0.9591454267501832;0.3851348161697387;0.9592571258544922;lent
0.431729257106781;0.6983197927474976;0.3840838968753814;0.6958327889442444;0.4203478693962097;0.8181509375572205;0.3871797025203705;0.8191874623298645;0.4248268008232116;0.9135738015174866;0.3921409845352173;0.9135938286781312;0.4240508675575256;0.9241415858268738;0.3939237296581268;0.922483503818512;0.4292735159397125;0.9567570090293884;0.3845991492271423;0.9590790271759032;lent
0.4315274357795715;0.697583019733429;0.3833391070365906;0.6947727203369141;0.422424167394638;0.8180415034294128;0.3863000869750976;0.8180869817733765;0.4247102737426758;0.9163853526115416;0.3912436664104461;0.913629710674286;0.4225791990756988;0.9287154078483582;0.3924448788166046;0.922817885875702;0.4300234913825989;0.957797646522522;0.3846666514873504;0.9589279294013976;lent
0.4314427971839905;0.6952565908432007;0.3826945126056671;0.6922093629837036;0.4236268997192383;0.8140600323677063;0.3858148157596588;0.8153703808784485;0.4253501892089844;0.911932408809662;0.3912137150764465;0.9122260808944702;0.4232380986213684;0.9236297011375428;0.3929868042469024;0.9215155839920044;0.4307844042778015;0.9567754864692688;0.3855971395969391;0.9575347304344176;lent
0.4304589331150055;0.6959866881370544;0.3812856376171112;0.6924360990524292;0.4232445657253265;0.8164260983467102;0.3829250633716583;0.8164377808570862;0.4248430132865906;0.9157325029373168;0.3894204497337341;0.9113454222679138;0.421794593334198;0.9289419651031494;0.3910892605781555;0.9192833304405212;0.430616945028305;0.9575701355934144;0.384748250246048;0.9574050903320312;lent
0.3891139328479767;0.7032135725021362;0.3372441232204437;0.7022563815116882;0.3923845291137695;0.8358674645423889;0.3299153447151184;0.8348007202148438;0.3877917826175689;0.9428377151489258;0.333105593919754;0.9606531858444214;0.3805634379386902;0.962107241153717;0.3402126133441925;0.9734870791435242;0.394148051738739;0.9845877289772034;0.3210180699825287;0.9984696507453918;lent
0.3888087272644043;0.6964694261550903;0.3369736671447754;0.7023066878318787;0.3946698307991028;0.8216999173164368;0.3381603360176086;0.8375465869903564;0.3917810022830963;0.9353659749031068;0.332470566034317;0.9596309661865234;0.3846591114997864;0.9538233876228333;0.3368157744407654;0.9744709134101868;0.3965019583702087;0.9813852310180664;0.3238689303398132;0.9909868240356444;lent
0.3859043717384338;0.6881023049354553;0.3355049788951874;0.690247118473053;0.3912628889083862;0.8194750547409058;0.3414260149002075;0.8244252800941467;0.3935306668281555;0.9397121071815492;0.3318850994110107;0.956502377986908;0.3884938061237335;0.9572465419769288;0.3344885110855102;0.9717682003974916;0.391503244638443;0.9816132187843324;0.3260316252708435;0.9910228252410888;lent
0.3913974463939667;0.6920813918113708;0.3441166281700134;0.6899913549423218;0.3908007144927978;0.8271308541297913;0.341698557138443;0.8271003365516663;0.3907908797264099;0.942889392375946;0.3329442739486694;0.9602208733558656;0.384605199098587;0.9582841992378236;0.3350027501583099;0.9741697907447816;0.392485499382019;0.9839596152305604;0.3277588784694671;0.993289828300476;lent
0.411770761013031;0.6841830611228943;0.3631270825862884;0.687533438205719;0.3999113440513611;0.8254193663597107;0.3593246638774872;0.81893390417099;0.3942561745643616;0.9485109448432922;0.3319283425807953;0.964185357093811;0.3876526057720184;0.9665358662605286;0.3255083560943603;0.9802535772323608;0.3919958472251892;0.9911895394325256;0.3374942243099212;0.9983834624290466;lent
0.4069090783596039;0.6801074743270874;0.3621496558189392;0.6805788278579712;0.3971586227416992;0.8027838468551636;0.3538336455821991;0.8065081238746643;0.3924789130687713;0.932622253894806;0.3351214826107025;0.9397630095481871;0.3862089216709137;0.9478495121002196;0.3366218507289886;0.9535384774208068;0.3916935324668884;0.9757097363471984;0.3328624069690704;0.98155415058136;lent
0.3957579731941223;0.69474196434021;0.3478128314018249;0.6928908824920654;0.3967323899269104;0.8130835294723511;0.3433382511138916;0.8139325976371765;0.389763206243515;0.9089167714118958;0.3455212712287903;0.922794759273529;0.384256511926651;0.915772020816803;0.3503349423408508;0.9334539771080016;0.3937329351902008;0.95875483751297;0.3446246385574341;0.9713647961616516;lent
0.397743672132492;0.6942673325538635;0.3451889455318451;0.6933582425117493;0.404413640499115;0.8164393901824951;0.3209099769592285;0.8098070025444031;0.3914971351623535;0.9126303791999816;0.3317441344261169;0.9157200455665588;0.3837346136569977;0.9186699986457824;0.3385545611381531;0.9208659529685974;0.3965982496738434;0.9622165560722352;0.3422360718250274;0.9692140221595764;lent
0.3918225169181824;0.6928209066390991;0.3436621129512787;0.6920319199562073;0.3833079934120178;0.8067837357521057;0.3396762013435364;0.8081230521202087;0.3863273561000824;0.917063295841217;0.3409654498100281;0.923110008239746;0.3817321062088012;0.9284848570823668;0.3453028202056885;0.933436393737793;0.3890360593795776;0.9665178060531616;0.3431718349456787;0.9721093773841858;lent
0.4011178016662597;0.669224739074707;0.3480108380317688;0.6671310663223267;0.4020531177520752;0.7837027311325073;0.3209148049354553;0.7680198550224304;0.3981626629829407;0.9090795516967772;0.3224443793296814;0.9176517724990844;0.396452248096466;0.920839548110962;0.3285382390022278;0.9312975406646729;0.3920939564704895;0.9566411972045898;0.3211297988891601;0.9674174785614014;lent
0.3993231356143951;0.6748746037483215;0.3465406894683838;0.6727050542831421;0.4011237025260925;0.792338490486145;0.3243458867073059;0.7798611521720886;0.4061385989189148;0.9102856516838074;0.3173603415489197;0.9175521731376648;0.4052756726741791;0.922826886177063;0.3234068751335144;0.9309112429618835;0.3999899327754974;0.9523429870605468;0.3145111799240112;0.9640178084373474;lent
0.3990079760551452;0.6712242364883423;0.3455917835235595;0.6662312746047974;0.3998237252235412;0.795010507106781;0.330228179693222;0.7830079197883606;0.4059125781059265;0.9144580364227296;0.319768488407135;0.9184335470199584;0.4018146395683288;0.9297260046005248;0.3253270387649536;0.932886004447937;0.4019944071769714;0.9533798098564148;0.315814733505249;0.9640052318572998;lent
0.391764372587204;0.6789581179618835;0.3400960266590118;0.6736489534378052;0.397430956363678;0.8059675693511963;0.3249392211437225;0.8016480207443237;0.40373295545578;0.9202492237091064;0.3203165829181671;0.9247183203697203;0.3973994255065918;0.9377421140670776;0.3273327350616455;0.9414741396903992;0.404616504907608;0.9597049951553344;0.3102284669876098;0.9669622182846068;lent
0.3909246623516083;0.6434303522109985;0.3372562825679779;0.6395683288574219;0.3947390913963318;0.7789000272750854;0.33269202709198;0.7764814496040344;0.4032674431800842;0.9092416763305664;0.3196238875389099;0.9140724539756776;0.3998806774616241;0.9253079891204834;0.324331521987915;0.929132640361786;0.3980380892753601;0.9567804336547852;0.3164722323417663;0.9649598002433776;lent
0.4721686840057373;0.6961346864700317;0.4259744584560394;0.690814197063446;0.4650600850582123;0.8074128031730652;0.4145576357841491;0.8022435903549194;0.4700497984886169;0.9049864411354064;0.4170238971710205;0.9145151376724244;0.468022882938385;0.9188438057899476;0.4223257899284363;0.9287137389183044;0.4737934470176697;0.9438219666481018;0.404578149318695;0.957264482975006;lent
0.4731943011283874;0.7037277221679688;0.4268270432949066;0.7025830745697021;0.4630025327205658;0.8150463104248047;0.4258310794830322;0.8148563504219055;0.4704688191413879;0.9147214889526368;0.4225092828273773;0.9230621457099916;0.4672921299934387;0.9261147379875184;0.4263597130775451;0.9347953200340272;0.476011574268341;0.960288405418396;0.4143715798854828;0.9681679606437684;lent
0.478215217590332;0.7013642191886902;0.4400500357151031;0.6988657712936401;0.4607276022434234;0.810297966003418;0.4321816861629486;0.8116140365600586;0.4684184491634369;0.9090967178344728;0.4228956699371338;0.9198551177978516;0.466690719127655;0.9208446145057678;0.4259487092494964;0.9314960837364196;0.4735508561134338;0.9558923840522766;0.4133257269859314;0.9665021300315856;lent
0.4605769217014313;0.6958475708961487;0.4330312311649322;0.698816180229187;0.4643144607543945;0.8041059374809265;0.4294435083866119;0.8090404272079468;0.4720872044563293;0.9192512035369872;0.4264233708381653;0.9287537932395936;0.4632884562015533;0.9264702200889589;0.4306813180446625;0.9417503476142884;0.4836929738521576;0.9608237147331238;0.4189969003200531;0.9752516150474548;lent
0.4795695841312408;0.7127029895782471;0.433236300945282;0.7089784741401672;0.4731975495815277;0.820046603679657;0.4294555187225342;0.8199745416641235;0.4766471982002258;0.9244378209114076;0.4254141449928283;0.9310147166252136;0.4745224416255951;0.934912383556366;0.430095374584198;0.9424166083335876;0.4817401468753814;0.9680258631706238;0.4177208840847015;0.9776182770729064;lent
0.4883268475532532;0.7027188539505005;0.4365256726741791;0.6991064548492432;0.4804967045783996;0.8108479976654053;0.4213160872459411;0.8104711174964905;0.4812592566013336;0.9145680665969848;0.4161016941070556;0.9276292324066162;0.4775098264217376;0.925342321395874;0.4225432276725769;0.9399778842926024;0.4846099019050598;0.9629148244857788;0.4080648422241211;0.9775996804237366;lent
0.4800228476524353;0.7113699316978455;0.423902690410614;0.7122172117233276;0.4972825944423675;0.8170300722122192;0.4108224511146545;0.8286269307136536;0.5013409852981567;0.9247809648513794;0.4062198996543884;0.9460777044296264;0.4959230422973633;0.9406137466430664;0.4143555164337158;0.9640634059906006;0.5078808069229126;0.9691135287284852;0.3931967914104461;0.992395520210266;lent
